generation,N_shifts,logPrior,logLik,eventRate,acceptRate
5410000,54,240.798,-6950.52,55.4088,0.2779
5420000,55,251.536,-6943.77,39.1809,0.2812
5430000,56,257.807,-6940.81,58.3707,0.2753
5440000,52,235.136,-6951.94,51.5806,0.2814
5450000,44,182.395,-6963.75,49.6687,0.2582
5460000,54,241.148,-6961.46,60.7033,0.2655
5470000,53,236.131,-6954.71,52.2513,0.2726
5480000,50,211.066,-6950.21,54.5544,0.2708
5490000,46,190.141,-6956.23,40.1656,0.2542
5500000,48,209.809,-6963.25,46.5494,0.2488
5510000,50,211.537,-6962.92,52.3941,0.2558
5520000,48,207.322,-6959.23,45.9429,0.2619
5530000,47,209.315,-6965.7,40.5685,0.2608
5540000,51,228.73,-6965.14,49.4281,0.2719
5550000,55,248.014,-6967.45,54.55,0.2669
5560000,61,284.456,-6962.05,61.8194,0.285
5570000,51,226.147,-6930.41,54.6628,0.2789
5580000,53,237.654,-6942.36,50.2676,0.2644
5590000,55,253.192,-6951.69,44.3302,0.2796
5600000,48,206.297,-6955.16,50.9469,0.2788
5610000,44,188.261,-6961.46,32.2416,0.2764
5620000,53,237.826,-6976.06,54.4828,0.2686
5630000,54,253.221,-6962.07,47.3799,0.2784
5640000,51,244.426,-6956.14,38.3108,0.2872
5650000,52,246.954,-6967.6,50.7626,0.2937
5660000,52,237.322,-6962.62,47.9876,0.2817
5670000,49,225.667,-6961.1,48.6452,0.2841
5680000,43,182.191,-6976.46,41.0725,0.265
5690000,45,198.676,-6969.76,52.3276,0.2632
5700000,41,173.302,-6973.77,31.2114,0.2343
5710000,46,200.174,-6961.29,39.6957,0.258
5720000,45,201.53,-6979.1,41.1089,0.2616
5730000,51,238.358,-6966.69,54.2419,0.2714
5740000,50,231.25,-6964.72,56.8888,0.2968
5750000,52,241.572,-6969.64,44.8261,0.2817
5760000,48,213.877,-6970.42,44.4186,0.2686
5770000,47,210.955,-6984.58,37.7473,0.2632
5780000,46,196.345,-6966.88,41.6442,0.2774
5790000,46,194.12,-6963.07,44.1454,0.2623
5800000,51,223.223,-6960.78,51.2313,0.2638
5810000,47,204.803,-6971.3,49.6368,0.2681
5820000,45,196.382,-6957.06,49.428,0.2531
5830000,56,252.412,-6962.67,46.5735,0.2755
5840000,64,302.305,-6951.89,70.0404,0.2988
5850000,53,243.015,-6973.43,57.6734,0.3021
5860000,58,266.156,-6965.81,56.2637,0.2778
5870000,47,214.727,-6957.3,65.0971,0.2887
5880000,42,177.786,-6967.47,36.726,0.2592
5890000,47,209.648,-6974.85,35.9773,0.2609
5900000,45,195.151,-6967.31,42.1262,0.2702
5910000,48,214.803,-6971.24,32.7768,0.2516
5920000,47,216.88,-6973.61,48.7191,0.264
5930000,41,181.557,-6977.44,38.4119,0.2515
5940000,51,238.261,-6971.24,50.9505,0.2664
5950000,54,240.789,-6963.92,41.8356,0.277
5960000,50,222.609,-6978.07,59.869,0.2814
5970000,59,281.641,-6956.74,50.2978,0.2824
5980000,52,246.593,-6967.94,51.1711,0.2908
5990000,68,339.434,-6964,65.3826,0.2956
6000000,67,331.285,-6956.16,51.5864,0.3011
6010000,56,276.319,-6948.74,49.4568,0.311
6020000,56,266.671,-6951.66,68.4436,0.2921
6030000,57,264.059,-6951.4,58.1867,0.2746
6040000,58,285.169,-6965.57,66.4896,0.2844
6050000,51,238.521,-6982.41,48.7221,0.2851
6060000,51,251.59,-6996.94,46.3543,0.2824
6070000,53,247.89,-6964.27,55.3937,0.2767
6080000,57,272.983,-6963.02,61.0025,0.2925
6090000,52,248.164,-6968.97,52.4645,0.296
6100000,53,274.694,-6976.56,50.9154,0.3025
6110000,49,227.598,-6965.98,44.021,0.2778
6120000,44,208.493,-6979.66,35.4707,0.2752
6130000,47,225.182,-6979.39,47.2293,0.2734
6140000,52,247.625,-6975.64,39.9799,0.2744
6150000,53,256.103,-6969.41,53.0721,0.2994
6160000,56,273.355,-6971,58.9061,0.2998
6170000,58,286.46,-6956.84,62.0128,0.286
6180000,56,277.943,-6962.21,58.477,0.2943
6190000,51,241.57,-6967.05,49.8542,0.2864
6200000,57,275.754,-6955.94,64.8153,0.298
6210000,55,259.053,-6973.28,57.4074,0.2917
6220000,55,251.479,-6955.44,50.9069,0.2655
6230000,54,234.353,-6959.04,58.8235,0.274
6240000,58,262.904,-6959.57,63.5992,0.2628
6250000,53,240.657,-6948.66,49.7145,0.2586
6260000,52,233.757,-6949.31,43.5452,0.272
6270000,49,221.544,-6969.37,47.1402,0.2708
6280000,54,243.846,-6957.95,48.724,0.2773
6290000,58,266.165,-6944.26,59.9097,0.2857
6300000,44,193.802,-6966.87,39.9979,0.2688
6310000,44,196.583,-6964.94,41.2374,0.2448
6320000,46,202.256,-6964.69,42.9477,0.2506
6330000,44,193.08,-6976.16,40.9047,0.2587
6340000,44,203.038,-6974.31,47.2282,0.2606
6350000,41,186.495,-6961.83,40.7636,0.2725
6360000,45,200.753,-6970.62,45.5157,0.2461
6370000,44,203.978,-6972.41,42.7868,0.2522
6380000,51,246.174,-6963.17,49.1347,0.2685
6390000,49,216.372,-6962.17,53.1485,0.2547
6400000,52,240.347,-6977.02,36.6279,0.2816
6410000,53,247.02,-6958.85,46.6926,0.2789
6420000,46,211.713,-6974.3,52.2989,0.2769
6430000,49,229.014,-6974.35,41.7914,0.262
6440000,53,251.823,-6961,58.0909,0.2616
6450000,52,242.602,-6957.97,46.8838,0.284
6460000,55,256.98,-6952.48,64.4196,0.2601
6470000,46,197.462,-6947.69,40.5681,0.2542
6480000,50,236.015,-6968.14,44.895,0.2808
6490000,45,201.646,-6957.93,33.1178,0.2669
6500000,45,214.757,-6964.52,35.5048,0.2541
6510000,54,259.699,-6969.64,51.0702,0.2752
6520000,47,223.905,-6968.3,51.9738,0.2819
6530000,49,220.695,-6969.91,36.8367,0.2648
6540000,44,206.765,-6965.4,36.191,0.2679
6550000,47,218.903,-6973.82,44.8103,0.2753
6560000,40,173.364,-6980.94,37.3218,0.2582
6570000,47,220.001,-6978.67,30.0556,0.2617
6580000,40,179.169,-6978.98,43.1813,0.2769
6590000,38,166.838,-6981.08,28.0208,0.2557
6600000,41,188.021,-6983.99,37.351,0.2591
6610000,42,198.509,-6971.86,36.2917,0.2556
6620000,41,191.456,-6986.42,38.2272,0.2673
6630000,40,183.094,-6992.44,51.9333,0.2561
6640000,38,165.98,-6987.14,34.4586,0.2554
6650000,40,182.972,-6987.07,34.6843,0.2709
6660000,41,184.639,-6967.88,40.084,0.2602
6670000,43,197.643,-6957.94,40.0572,0.2482
6680000,51,237.033,-6967.03,58.4673,0.2664
6690000,49,229.111,-6954.77,41.1652,0.267
6700000,53,252.255,-6968.28,61.8093,0.2934
6710000,41,177.677,-6979.84,37.8984,0.291
6720000,37,172.968,-6972.37,32.1079,0.2504
6730000,42,200.101,-6963.82,41.0772,0.2605
6740000,39,182.121,-6998.82,36.2582,0.2435
6750000,41,187.903,-6987.14,40.9124,0.2499
6760000,43,195.227,-6980.08,36.8971,0.2443
6770000,41,187.956,-6976.2,42.281,0.2687
6780000,40,177.287,-6973.16,44.032,0.2559
6790000,45,196.628,-6966.54,41.8512,0.2576
6800000,44,189.804,-6972.4,47.5591,0.2469
6810000,47,211.158,-6979.56,49.0355,0.2466
6820000,43,193.248,-6980.72,38.9106,0.2617
6830000,50,246.03,-6974.95,48.0194,0.2771
6840000,49,229.678,-6970.61,49.6493,0.2677
6850000,45,211.15,-6971.99,42.4217,0.278
6860000,49,235.88,-6982.33,39.6189,0.2625
6870000,51,249.431,-6965.6,55.1825,0.2774
6880000,43,199.814,-6963.29,39.7287,0.2705
6890000,45,212.23,-6956.8,38.2019,0.2532
6900000,49,236.67,-6975.7,53.209,0.2762
6910000,47,210.432,-6959.44,45.669,0.2736
6920000,47,228.347,-6984.37,44.013,0.2864
6930000,41,193.168,-6974.56,38.924,0.2851
6940000,48,221.966,-6980.81,44.7022,0.2718
6950000,52,244.097,-6976.29,48.8409,0.2797
6960000,55,244.947,-6975.2,54.2825,0.2852
6970000,57,268.519,-6958.9,58.3037,0.2743
6980000,44,176.015,-6975.66,50.0479,0.2883
6990000,43,193.678,-6970.04,50.4917,0.2491
7000000,44,186.95,-6979.27,36.4125,0.2336
7010000,39,171.956,-7008.25,40.4067,0.2607
7020000,46,221.234,-6977.47,39.3414,0.2673
7030000,42,197.362,-6991.75,39.2737,0.278
7040000,46,226.929,-6972.7,57.1629,0.269
7050000,49,240.389,-6972,64.0318,0.2743
7060000,47,223.619,-6969.97,53.5501,0.2704
7070000,48,235.587,-6964.28,53.8866,0.2809
7080000,47,238.013,-6983.98,34.7501,0.2839
7090000,47,226.771,-6980.35,38.6285,0.277
7100000,42,192.529,-6973.19,39.3801,0.2534
7110000,41,184.136,-6975.54,40.9432,0.243
7120000,37,160.839,-6988.52,33.3423,0.2654
7130000,43,193.403,-6985.55,43.894,0.2643
7140000,41,172.678,-7002.39,35.0809,0.2705
7150000,43,190.244,-6989.76,36.58,0.286
7160000,44,208.343,-6982.42,45.2161,0.2551
7170000,40,186.311,-6988.84,37.796,0.2759
7180000,40,188.608,-6990.31,42.1751,0.2564
7190000,44,216.265,-6991.77,51.4171,0.2685
7200000,42,202.082,-6990.09,37.104,0.2767
7210000,45,219.326,-6979.55,44.1816,0.2763
7220000,48,239.648,-6981.56,53.729,0.2943
7230000,52,258.407,-6971.24,50.9148,0.2898
7240000,45,216.108,-6975.37,37.8238,0.2865
7250000,45,210.456,-6982.8,38.086,0.2718
7260000,47,223.279,-6979,50.8938,0.2585
7270000,46,208.989,-6986.38,38.6339,0.279
7280000,51,233.951,-6964.75,46.2201,0.2774
7290000,50,235.062,-6964.33,58.9415,0.2731
7300000,46,201.544,-6974.17,41.17,0.2692
7310000,51,234.422,-6970.35,42.7221,0.2697
7320000,50,239.746,-6975.89,48.9361,0.2855
7330000,44,197.465,-6988.03,47.6471,0.2961
7340000,47,216.503,-6970.61,59.2512,0.2863
7350000,41,183.629,-6980.16,32.9419,0.2707
7360000,51,235.496,-6968.78,65.4627,0.2648
7370000,51,233.231,-6957.58,45.1218,0.266
7380000,49,220.993,-6950.91,53.2213,0.2687
7390000,51,228.518,-6968.17,59.94,0.2707
7400000,53,239.248,-6972.74,48.9237,0.2803
7410000,52,237.752,-6971.32,46.2031,0.2728
7420000,55,243.832,-6973.11,51.5454,0.2975
7430000,48,206.691,-6973.93,50.0526,0.2661
7440000,44,186.751,-6970.2,41.4382,0.2554
7450000,50,225.516,-6964.27,56.828,0.2724
7460000,47,209.019,-6960.09,49.9035,0.2816
7470000,44,193.098,-6978.29,53.8331,0.2886
7480000,47,213.024,-6963.5,44.2763,0.2755
7490000,54,251.424,-6956.48,47.4733,0.2837
7500000,57,278.294,-6951.71,44.2915,0.2771
7510000,49,218.457,-6953.22,52.997,0.2853
7520000,51,224.544,-6950.03,47.6306,0.2734
7530000,53,242.168,-6951.7,42.2468,0.2718
7540000,49,222.78,-6965.18,42.1326,0.2589
7550000,47,214.566,-6958.34,39.2985,0.2748
7560000,52,243.339,-6963.46,42.7664,0.275
7570000,60,268.614,-6956.44,79.8757,0.3029
7580000,50,224.266,-6960.78,47.5652,0.294
7590000,50,234.263,-6970.8,49.7586,0.2847
7600000,53,251.824,-6957.91,43.0778,0.2946
7610000,56,275.317,-6951.02,58.4396,0.2879
7620000,61,294.218,-6947.16,48.1305,0.2958
7630000,58,274.332,-6946.51,56.1116,0.3015
7640000,53,253.959,-6953.76,50.1546,0.2889
7650000,51,227.565,-6955.81,56.141,0.2798
7660000,50,220.648,-6955.26,58.1928,0.2842
7670000,48,202.47,-6966.73,50.1233,0.2686
7680000,44,196.183,-6963.11,49.263,0.2726
7690000,41,187.577,-6972.75,39.4534,0.2536
7700000,44,194.705,-6963.58,34.2528,0.2513
7710000,39,168.034,-6958.85,32.2187,0.254
7720000,40,169.449,-6972.03,38.9943,0.2528
7730000,38,158.207,-6966.69,33.0712,0.2413
7740000,43,197.157,-6967.35,55.991,0.2534
7750000,44,205.968,-6963.26,53.2261,0.2576
7760000,47,222.972,-6968.53,44.3737,0.2736
7770000,41,188.152,-6966.9,48.6943,0.2764
7780000,44,208.506,-6964.42,39.8081,0.254
7790000,49,237.453,-6977.82,40.0732,0.2657
7800000,46,224.067,-6970.68,40.0925,0.2936
7810000,45,212.243,-6971.08,47.8379,0.2833
7820000,44,201.492,-6976.89,45.2664,0.2705
7830000,43,202.33,-6978.19,34.1386,0.2732
7840000,41,193.433,-6973.14,40.7557,0.2677
7850000,36,155.036,-6971.5,29.1452,0.2361
7860000,42,180.639,-6964.05,43.8252,0.2435
7870000,41,186.913,-6967.84,40.6079,0.2588
7880000,41,185.223,-6969.36,46.6092,0.2621
7890000,47,214.212,-6967.96,36.8638,0.265
7900000,41,177.431,-6980.07,36.2054,0.2689
7910000,45,203.112,-6964.31,55.5067,0.2461
7920000,38,163.214,-6984.42,27.8315,0.2484
7930000,39,167.384,-6977.79,28.2926,0.2569
7940000,41,187.918,-6969.18,51.0946,0.2657
7950000,46,213.858,-6980.01,42.9757,0.2676
7960000,39,172.343,-6976.1,31.9097,0.2627
7970000,38,170.326,-6963.02,47.2463,0.2435
7980000,41,184.185,-6988.11,48.3532,0.2409
7990000,41,178.645,-6986.19,41.8307,0.259
8000000,39,172.043,-6962.42,46.3599,0.266
8010000,39,168.141,-6979.97,35.0639,0.2578
8020000,37,164.55,-6974.18,29.1803,0.2687
8030000,37,162.884,-6977.11,39.3583,0.2426
8040000,45,198.446,-6979.01,41.2885,0.26
8050000,48,220.387,-6984.98,46.191,0.2944
8060000,47,218.709,-6979.78,44.7747,0.2818
8070000,37,159.988,-6978.87,32.4401,0.2565
8080000,40,179.378,-6990,28.2115,0.2605
8090000,38,176.896,-6970.57,41.8612,0.2652
8100000,37,166.283,-6980.27,31.6195,0.2497
8110000,46,227.788,-6984.3,49.175,0.2827
8120000,53,263.78,-6971.75,46.639,0.2964
8130000,53,261.788,-6964.65,53.7328,0.3031
8140000,43,196.026,-6974.1,42.1115,0.2781
8150000,47,228.874,-6979.56,49.6676,0.2738
8160000,44,215.21,-6985.11,53.8958,0.2791
8170000,38,177.08,-6985.76,37.6877,0.2678
8180000,35,165.038,-6989.48,22.0434,0.2628
8190000,41,184.306,-6996.86,44.755,0.2655
8200000,34,145.168,-6985.48,36.6265,0.2445
8210000,36,160.424,-6984.64,32.2622,0.2318
8220000,44,196.232,-6970.82,40.8724,0.2475
8230000,45,204.167,-6974.87,35.9869,0.2429
8240000,43,200.395,-6963.72,42.5437,0.2601
8250000,41,191.281,-6962.73,38.9382,0.2568
8260000,43,191.161,-6964.13,39.9304,0.2341
8270000,46,206.523,-6972.49,39.3308,0.2511
8280000,40,173.821,-6972.31,36.0882,0.268
8290000,40,177.23,-6975.64,37.7603,0.2468
8300000,40,178.539,-6974.08,39.3664,0.2383
8310000,52,240.411,-6969.43,62.4564,0.2557
8320000,49,218.193,-6966.66,43.3961,0.2787
8330000,49,218.028,-6954.86,50.1068,0.2578
8340000,44,201.68,-6959.58,43.5861,0.2506
8350000,45,204.696,-6959.05,48.7925,0.2581
8360000,47,214.813,-6955.9,38.4971,0.273
8370000,45,204.63,-6965.7,42.9502,0.2666
8380000,45,201.333,-6949.49,42.3451,0.2715
8390000,46,210.971,-6972.07,41.0604,0.2697
8400000,48,211.053,-6968.27,68.5487,0.264
8410000,44,198.251,-6977.43,47.4704,0.2709
8420000,42,193.596,-6984.27,30.4498,0.2588
8430000,45,206.399,-6972.43,33.8288,0.2651
8440000,43,196.699,-6966.3,57.6036,0.2639
8450000,43,192.641,-6991.66,39.9342,0.2609
8460000,41,182.338,-6977.79,44.7925,0.2616
8470000,41,174.872,-6984.19,32.0646,0.2512
8480000,42,180.556,-6980.67,41.2486,0.2524
8490000,37,158.746,-6987.38,42.854,0.2588
8500000,39,168.703,-6988.45,44.5587,0.2486
8510000,42,187.527,-6989.3,35.4614,0.2411
8520000,46,198.999,-6990.71,40.9341,0.2566
8530000,38,162.782,-6981.48,37.1412,0.2749
8540000,39,166.175,-6973.77,39.253,0.2352
8550000,39,150.074,-6976.44,32.8896,0.2509
8560000,36,144.795,-6973.93,36.4834,0.2518
8570000,40,171.193,-6984.14,36.5059,0.2345
8580000,40,159.926,-6990.13,36.8163,0.2497
8590000,36,144.985,-6987.61,34.8945,0.235
8600000,44,188.041,-6971.15,52.7016,0.2501
8610000,42,189.321,-6968.87,42.1495,0.2505
8620000,43,193.567,-6973.21,47.241,0.2611
8630000,42,192.991,-6982.78,45.8946,0.2603
8640000,43,206.296,-6986.41,47.1481,0.2567
8650000,41,181.207,-6963.84,49.3731,0.2356
8660000,44,211.96,-6974.71,48.5712,0.2422
8670000,47,223.995,-6979.3,34.6217,0.2605
8680000,45,212.101,-6987.08,38.448,0.2633
8690000,50,239.49,-6977.8,45.0428,0.2724
8700000,60,295.892,-6959.72,60.1138,0.3013
8710000,60,290.298,-6964.39,53.5742,0.3022
8720000,56,270.053,-6975.37,45.0226,0.306
8730000,67,340.444,-6956.47,69.9433,0.3103
8740000,57,273.874,-6972.07,78.088,0.3074
8750000,62,299.996,-6958.9,54.3125,0.3059
8760000,63,319.596,-6972.16,61.3234,0.3075
8770000,58,298.517,-6959,45.7296,0.2935
8780000,65,325.594,-6963.77,67.8061,0.2797
8790000,55,266.23,-6972.43,47.4645,0.2878
8800000,57,280.213,-6969.64,50.8628,0.2835
8810000,60,294.728,-6976.12,58.8788,0.2899
8820000,57,294.128,-6975.55,45.608,0.2974
8830000,57,277.199,-6974.89,51.2425,0.2992
8840000,54,267.6,-6971.96,53.0893,0.3031
8850000,55,286.453,-6967.91,55.4961,0.297
8860000,49,235.491,-6974.46,46.4956,0.2865
8870000,52,263.494,-6970.46,50.024,0.2805
8880000,56,274.976,-6970.68,42.1656,0.2878
8890000,45,217.322,-6982.21,41.7751,0.2892
8900000,49,238.083,-6990.09,49.8638,0.2797
8910000,47,219.358,-6969.28,49.1911,0.2619
8920000,58,288.62,-6957.97,45.8155,0.2775
8930000,48,229.489,-6964.67,35.3451,0.2866
8940000,43,206.913,-6979.05,41.6614,0.2793
8950000,51,249.482,-6972.93,47.1971,0.2549
8960000,49,239.824,-6971.77,54.0648,0.2805
8970000,42,198.807,-6981.4,36.8886,0.2618
8980000,42,201.194,-6977.97,43.6826,0.2391
8990000,42,201.057,-6978.68,32.2857,0.2632
9000000,48,232.955,-6987.6,62.1864,0.271
9010000,48,236.394,-6986.72,48.2256,0.2651
9020000,45,210.898,-6981.51,45.0746,0.2703
9030000,48,240.907,-6962.5,44.3701,0.264
9040000,45,219.453,-6981.01,39.9647,0.2713
9050000,47,222.786,-6968.4,43.4986,0.269
9060000,54,248.985,-6982.91,57.9955,0.286
9070000,51,234.35,-6970.98,53.4813,0.2879
9080000,48,222.05,-6968.06,65.995,0.2805
9090000,55,262.258,-6970.99,49.6292,0.2771
9100000,56,264.031,-6972.07,49.4384,0.2948
9110000,56,268.684,-6958.35,48.6067,0.2796
9120000,55,262.764,-6956.6,53.1514,0.2925
9130000,53,243.873,-6955.66,55.6373,0.2902
9140000,47,216.188,-6973.54,46.2005,0.2835
9150000,51,249.299,-6971.03,39.2213,0.2773
9160000,55,257.723,-6962.97,55.7889,0.2698
9170000,55,269.781,-6960.02,62.358,0.2896
9180000,60,304.773,-6948.75,50.5347,0.2863
9190000,65,314.867,-6946.03,57.3101,0.3004
9200000,59,288.272,-6954.07,55.1399,0.3032
9210000,55,270.31,-6954.1,48.1042,0.2958
9220000,48,224.019,-6965.08,49.2078,0.2779
9230000,41,175.984,-6972.63,41.2048,0.2636
9240000,40,163.757,-6977.45,44.8401,0.2463
9250000,45,195.52,-6963.56,46.2765,0.2659
9260000,49,224.116,-6956.42,55.2456,0.2725
9270000,48,210.22,-6975.39,54.6926,0.2648
9280000,48,215.769,-6983.83,50.3452,0.2785
9290000,52,250.274,-6977.24,57.1019,0.2904
9300000,49,237,-6968.85,48.0957,0.2826
9310000,50,237.226,-6966.55,54.764,0.2752
9320000,51,239.339,-6968.54,39.5857,0.2939
9330000,58,274.36,-6957.81,63.3766,0.3045
9340000,58,285.142,-6971.39,59.3903,0.292
9350000,57,285.093,-6970.15,54.5694,0.3039
9360000,56,276.369,-6968.44,57.1363,0.3086
9370000,53,250.577,-6973.36,45.277,0.2842
9380000,49,233.507,-6974.04,53.7487,0.284
9390000,50,239.276,-6983.42,51.2632,0.29
9400000,46,215.775,-6987.59,50.1252,0.2765
9410000,43,196.491,-6990.84,40.4126,0.2511
9420000,46,216.76,-6994.04,56.2639,0.2704
9430000,36,156.963,-6987.97,37.3288,0.2672
9440000,39,179.276,-7002.92,42.0379,0.2486
9450000,48,232.697,-6986.04,43.9883,0.2806
9460000,41,190.855,-6997.46,44.98,0.2759
9470000,39,181.459,-6989.01,42.1218,0.2605
9480000,39,185.018,-6995.96,33.5826,0.2596
9490000,39,186.466,-7001.44,44.8592,0.2715
9500000,43,212.914,-7010.43,39.7978,0.2723
9510000,43,214.535,-6990.97,45.7224,0.29
9520000,47,237.913,-6978.55,47.165,0.2821
9530000,45,208.692,-6986.66,46.621,0.2657
9540000,43,212.167,-6997.38,40.0086,0.2684
9550000,43,218.741,-6988.6,42.1129,0.2762
9560000,46,233.065,-6983.11,45.1179,0.2966
9570000,49,245.696,-6978.46,53.6044,0.2744
9580000,56,278.476,-6983.58,51.2072,0.2919
9590000,48,237.085,-6989.45,50.6324,0.2817
9600000,46,226.89,-6985.38,36.3299,0.2667
9610000,51,255.933,-6970.6,56.711,0.2822
9620000,48,231.951,-6971.64,48.3401,0.2909
9630000,49,241.064,-6973.61,47.8471,0.2726
9640000,44,201.271,-6985.89,56.3131,0.27
9650000,42,185.744,-6983.44,44.5164,0.2623
9660000,48,221.324,-6972.38,41.0592,0.2629
9670000,47,232.963,-6995.67,47.6208,0.2745
9680000,43,208.415,-6972.07,39.4755,0.2795
9690000,38,173.834,-6976.75,33.4239,0.2783
9700000,43,203.176,-6979,44.2016,0.2671
9710000,43,198.882,-6986.56,47.0657,0.2434
9720000,36,162.169,-6985.66,38.7872,0.2455
9730000,43,195.119,-6991.22,49.3984,0.2531
9740000,47,218.105,-6967.01,45.5058,0.2747
9750000,48,229.687,-6974,41.1557,0.2722
9760000,46,217.452,-6989.27,53.836,0.2753
9770000,47,224.042,-6991.23,39.8328,0.274
9780000,43,203.841,-6993.91,51.6349,0.2732
9790000,44,203.138,-6977.95,40.6522,0.2719
9800000,43,186.083,-6977.06,49.5071,0.2603
9810000,40,178.365,-6976.69,37.5144,0.2514
9820000,41,198.301,-6987.03,38.7595,0.2681
9830000,41,189.945,-6988.06,39.5687,0.2581
9840000,42,195.582,-6991.53,42.2539,0.2509
9850000,49,232.362,-6972.67,59.1573,0.2721
9860000,47,221.687,-6976.25,52.0883,0.2804
9870000,47,226.052,-6984.11,48.3387,0.2881
9880000,45,215.774,-6979.67,34.001,0.2847
9890000,43,204.572,-6971.22,32.4795,0.2764
9900000,45,220.666,-6978.41,46.1798,0.2698
9910000,43,201.167,-6977.39,35.9538,0.2728
9920000,48,234.236,-6975.43,45.2592,0.2586
9930000,53,257.675,-6974.98,49.445,0.2774
9940000,53,256.693,-6990.97,53.3298,0.2927
9950000,53,249.269,-6993.92,65.9896,0.2836
9960000,55,267.051,-6981.5,52.3048,0.2768
9970000,45,210.709,-6982.47,42.804,0.2745
9980000,53,267.702,-6972.28,47.7079,0.2607
9990000,56,276.293,-6970.52,54.5095,0.2667
10000000,59,298.975,-6971.77,50.7474,0.2814
10010000,62,320.906,-6974,67.8673,0.3033
10020000,55,266.258,-6985.88,63.0786,0.2998
10030000,49,229.339,-6993.32,52.0397,0.2764
10040000,50,235.848,-6998.8,49.4676,0.2777
10050000,60,292.875,-6976.28,58.1148,0.3006
10060000,56,269.52,-6974.05,58.1201,0.296
10070000,59,285.222,-6972.07,47.4121,0.2939
10080000,49,229.811,-6965.35,52.5622,0.2911
10090000,51,235.392,-6975.93,55.7535,0.2864
10100000,47,211.394,-6983.66,40.8542,0.2833
10110000,43,199.805,-6998.8,51.7483,0.2607
10120000,49,219.314,-6980.76,44.9681,0.2725
10130000,48,225.764,-6980.26,38.5075,0.2814
10140000,55,271.91,-6983.47,52.6417,0.2812
10150000,51,243.567,-6980.2,44.6569,0.2936
10160000,58,284.114,-6973.68,54.1877,0.2903
10170000,51,244.612,-6989.23,57.7848,0.2791
10180000,46,211.981,-6998.28,39.1065,0.2919
10190000,46,209.128,-6992.78,43.9769,0.2842
10200000,42,185.867,-6979.56,36.4886,0.2706
10210000,54,243.89,-6964.74,60.1344,0.2714
10220000,44,188.902,-6992.65,46.7613,0.2776
10230000,50,236.681,-6988.67,37.8215,0.2598
10240000,51,246.446,-6981.42,51.8772,0.2932
10250000,44,202.206,-6985.46,47.3547,0.2825
10260000,45,216.772,-6991.25,49.1029,0.2513
10270000,45,216.445,-6996.03,47.7083,0.2654
10280000,39,174.948,-7002.53,29.6863,0.2834
10290000,36,150.236,-6997.23,33.3294,0.2591
10300000,37,166.927,-7004.56,35.4737,0.2531
10310000,37,167.262,-6996.49,33.5718,0.2518
10320000,39,172.585,-6998.9,35.5286,0.2541
10330000,44,189.332,-6980.71,38.6117,0.2481
10340000,43,194.943,-6985.3,38.3477,0.275
10350000,36,151.866,-6991.1,42.5295,0.255
10360000,35,150.484,-7018.85,37.2284,0.2425
10370000,41,179.631,-6996.45,37.7351,0.2717
10380000,41,178.106,-7004.14,44.6217,0.2428
10390000,45,202.931,-7016.37,36.5921,0.2616
10400000,42,187.713,-6991.73,36.522,0.2702
10410000,43,189.461,-6988.61,46.518,0.2701
10420000,50,238.011,-6968.82,36.3004,0.2641
10430000,49,235.013,-6967.83,40.1601,0.2922
10440000,47,218.207,-6986.07,46.9682,0.3025
10450000,46,218.771,-6991.21,44.6914,0.2757
10460000,48,234.001,-6990.51,59.5002,0.2665
10470000,43,199.88,-7000.12,46.6649,0.2798
10480000,48,228.449,-6978.28,55.04,0.275
10490000,49,230.508,-6974.7,44.312,0.2901
10500000,43,196.668,-6977.98,45.1541,0.2716
10510000,47,219.213,-6976,48.7423,0.289
10520000,41,180.938,-6983.89,48.3989,0.2657
10530000,44,203.929,-6984.63,53.0227,0.251
10540000,44,206.808,-6990.29,41.8474,0.2663
10550000,44,198.167,-6967.82,35.9351,0.2613
10560000,38,172.831,-7002.86,42.5671,0.2514
10570000,42,197.049,-6999.47,36.5796,0.2609
10580000,44,194.473,-6991.66,42.6292,0.2685
10590000,43,202.746,-6983.01,50.4522,0.2655
10600000,44,212.923,-6990.88,45.8649,0.2682
10610000,46,224.498,-6988.53,53.7234,0.2702
10620000,47,225.027,-6975.31,47.0466,0.2861
10630000,47,229.694,-6995.59,40.0756,0.2799
10640000,45,219.558,-6996.53,38.8546,0.2865
10650000,49,238.279,-6976.41,47.3156,0.2666
10660000,47,229.967,-6971.95,40.7108,0.2797
10670000,43,210.431,-6984.57,35.6752,0.2659
10680000,47,241.302,-6984.11,47.3683,0.2629
10690000,45,215.926,-6994.17,49.9867,0.2826
10700000,49,231.619,-6979.27,42.5899,0.2682
10710000,45,217.057,-6965.85,30.5816,0.2613
10720000,51,252.061,-6973.14,42.9903,0.2568
10730000,61,300.125,-6974.61,51.8884,0.286
10740000,56,260.087,-6966.24,50.5873,0.2826
10750000,63,331.146,-6969.11,58.0311,0.3016
10760000,61,305.443,-6988.09,63.6617,0.3121
10770000,60,299.562,-6966.55,57.9451,0.2938
10780000,64,311.401,-6955.72,60.8304,0.2999
10790000,73,366.351,-6965.38,64.8967,0.3059
10800000,73,361.62,-6954.85,69.6599,0.3048
10810000,59,280.922,-6955.84,48.5313,0.2884
10820000,61,313.486,-6972.88,56.3236,0.298
