generation,rank_1,rank_2,swapAccepted
9198000,3,4,1
9199000,4,5,1
9200000,2,4,0
9201000,4,5,1
9202000,2,3,0
9203000,3,5,0
9204000,5,6,1
9205000,1,6,0
9206000,3,6,0
9207000,4,5,0
9208000,1,4,0
9209000,3,6,0
9210000,1,3,0
9211000,1,3,0
9212000,2,4,0
9213000,4,6,0
9214000,2,3,0
9215000,2,4,0
9216000,1,3,0
9217000,3,6,0
9218000,1,2,0
9219000,4,5,1
9220000,1,3,0
9221000,3,5,0
9222000,2,3,0
9223000,4,5,0
9224000,2,5,0
9225000,2,4,0
9226000,2,3,0
9227000,3,6,0
9228000,2,4,0
9229000,3,4,0
9230000,4,6,0
9231000,3,5,0
9232000,1,6,0
9233000,5,6,1
9234000,1,3,0
9235000,4,5,1
9236000,2,5,0
9237000,1,2,0
9238000,1,3,0
9239000,1,3,0
9240000,1,6,0
9241000,2,5,0
9242000,1,4,0
9243000,4,5,1
9244000,2,6,0
9245000,2,3,0
9246000,3,6,0
9247000,1,3,0
9248000,3,4,0
9249000,2,5,0
9250000,2,3,1
9251000,1,2,0
9252000,3,5,0
9253000,3,6,0
9254000,1,2,0
9255000,3,4,0
9256000,2,3,0
9257000,2,5,0
9258000,1,3,0
9259000,1,6,0
9260000,2,6,0
9261000,2,3,0
9262000,2,5,0
9263000,2,6,0
9264000,2,5,0
9265000,2,5,0
9266000,2,4,0
9267000,1,4,0
9268000,4,6,0
9269000,1,5,0
9270000,2,3,0
9271000,1,5,0
9272000,1,4,0
9273000,4,6,0
9274000,3,4,0
9275000,1,3,0
9276000,2,5,0
9277000,2,4,0
9278000,2,3,1
9279000,1,2,0
9280000,2,4,0
9281000,5,6,0
9282000,1,4,0
9283000,3,6,0
9284000,1,2,0
9285000,2,5,0
9286000,1,6,0
9287000,3,4,0
9288000,2,4,0
9289000,3,5,0
9290000,3,5,0
9291000,2,5,0
9292000,1,4,0
9293000,4,5,1
9294000,3,6,0
9295000,2,5,0
9296000,1,6,0
9297000,3,4,1
9298000,1,3,0
9299000,2,5,0
9300000,4,6,0
9301000,3,5,0
9302000,2,5,0
9303000,2,4,0
9304000,5,6,0
9305000,4,6,0
9306000,2,4,0
9307000,3,4,1
9308000,1,5,0
9309000,5,6,0
9310000,2,3,0
9311000,2,3,0
9312000,2,3,0
9313000,5,6,0
9314000,3,5,0
9315000,1,6,0
9316000,5,6,1
9317000,2,5,0
9318000,3,4,0
9319000,3,5,0
9320000,4,5,0
9321000,2,3,0
9322000,2,3,0
9323000,1,3,0
9324000,3,5,0
9325000,1,3,0
9326000,1,2,0
9327000,1,5,0
9328000,1,3,0
9329000,3,5,0
9330000,2,6,0
9331000,1,4,0
9332000,2,5,0
9333000,2,6,0
9334000,1,3,0
9335000,1,5,0
9336000,3,5,0
9337000,1,5,0
9338000,2,3,0
9339000,4,5,1
9340000,1,2,0
9341000,3,6,0
9342000,1,4,0
9343000,1,2,0
9344000,4,5,1
9345000,5,6,1
9346000,4,5,1
9347000,3,4,0
9348000,2,3,0
9349000,5,6,0
9350000,4,6,0
9351000,3,6,0
9352000,1,2,0
9353000,2,4,0
9354000,2,6,0
9355000,1,3,0
9356000,2,3,0
9357000,1,3,0
9358000,1,3,0
9359000,4,5,1
9360000,1,3,0
9361000,2,6,0
9362000,1,2,0
9363000,2,5,0
9364000,5,6,1
9365000,3,4,0
9366000,1,3,0
9367000,1,4,0
9368000,1,5,0
9369000,2,5,0
9370000,1,4,0
9371000,4,6,0
9372000,4,6,0
9373000,3,4,0
9374000,2,3,0
9375000,2,4,0
9376000,1,6,0
9377000,3,5,0
9378000,1,5,0
9379000,3,5,0
9380000,2,6,0
9381000,3,5,0
9382000,3,6,0
9383000,2,5,0
9384000,4,5,0
9385000,4,5,1
9386000,2,3,0
9387000,2,5,0
9388000,1,6,0
9389000,1,4,0
9390000,3,6,0
9391000,4,5,1
9392000,4,5,0
9393000,1,2,0
9394000,1,2,0
9395000,1,3,0
9396000,3,6,0
9397000,1,3,0
9398000,4,6,0
9399000,4,6,1
9400000,1,5,0
9401000,1,4,0
9402000,3,6,0
9403000,1,2,0
9404000,3,4,0
9405000,2,6,0
9406000,1,6,0
9407000,3,5,0
9408000,2,3,1
9409000,1,6,0
9410000,3,6,0
9411000,1,4,0
9412000,2,5,0
9413000,1,6,0
9414000,1,5,0
9415000,2,6,0
9416000,1,4,0
9417000,3,6,0
9418000,1,6,0
9419000,2,4,0
9420000,3,6,0
9421000,2,6,0
9422000,2,4,0
9423000,3,5,0
9424000,3,6,0
9425000,2,5,0
9426000,1,3,0
9427000,2,4,0
9428000,4,5,1
9429000,4,5,1
9430000,1,6,0
9431000,2,5,0
9432000,3,4,0
9433000,3,6,0
9434000,5,6,0
9435000,2,3,1
9436000,1,2,0
9437000,3,5,0
9438000,1,6,0
9439000,4,6,1
9440000,2,3,1
9441000,1,6,0
9442000,1,6,0
9443000,1,4,0
9444000,3,5,0
9445000,2,3,0
9446000,1,6,0
9447000,1,4,0
9448000,2,5,0
9449000,3,6,0
9450000,2,4,0
9451000,3,4,0
9452000,2,3,1
9453000,2,4,0
9454000,2,3,0
9455000,2,4,0
9456000,4,5,1
9457000,5,6,1
9458000,3,4,0
9459000,2,4,0
9460000,4,5,1
9461000,5,6,1
9462000,1,4,0
9463000,1,3,0
9464000,2,6,0
9465000,4,5,0
9466000,4,6,1
9467000,3,4,0
9468000,1,5,0
9469000,3,4,0
9470000,3,6,0
9471000,1,5,0
9472000,2,3,0
9473000,2,5,0
9474000,4,6,1
9475000,4,5,1
9476000,2,3,1
9477000,3,5,0
9478000,2,5,0
9479000,1,6,0
9480000,2,5,0
9481000,3,5,0
9482000,2,5,0
9483000,1,4,0
9484000,1,5,0
9485000,2,3,0
9486000,1,2,0
9487000,1,2,0
9488000,5,6,1
9489000,1,4,0
9490000,2,3,0
9491000,1,2,0
9492000,3,5,0
9493000,3,6,0
9494000,2,5,0
9495000,3,4,0
9496000,3,4,0
9497000,2,4,0
9498000,2,5,0
9499000,2,5,0
9500000,1,2,0
9501000,4,5,1
9502000,3,4,0
9503000,3,6,0
9504000,3,5,0
9505000,4,6,1
9506000,1,2,0
9507000,2,5,0
9508000,3,5,0
9509000,5,6,0
9510000,3,4,0
9511000,1,2,0
9512000,3,5,0
9513000,1,5,0
9514000,4,6,1
9515000,1,4,0
9516000,1,6,0
9517000,2,4,0
9518000,1,3,0
9519000,2,5,0
9520000,2,4,0
9521000,3,5,0
9522000,2,3,0
9523000,2,5,0
9524000,1,6,0
9525000,3,4,0
9526000,1,3,0
9527000,3,5,0
9528000,1,5,0
9529000,2,4,0
9530000,5,6,0
9531000,5,6,0
9532000,2,5,0
9533000,1,4,0
9534000,1,2,0
9535000,3,4,0
9536000,1,6,0
9537000,3,6,0
9538000,1,5,0
9539000,2,3,0
9540000,5,6,1
9541000,3,6,0
9542000,4,5,0
9543000,1,4,0
9544000,2,3,0
9545000,4,5,1
9546000,1,6,0
9547000,1,4,0
9548000,3,5,0
9549000,1,3,0
9550000,2,4,0
9551000,1,3,0
9552000,2,3,0
9553000,2,3,0
9554000,1,3,0
9555000,2,3,0
9556000,3,4,0
9557000,5,6,1
9558000,2,3,0
9559000,2,6,0
9560000,5,6,1
9561000,2,4,0
9562000,2,3,0
9563000,4,6,1
9564000,2,6,0
9565000,3,4,0
9566000,1,3,0
9567000,3,5,0
9568000,2,6,0
9569000,1,2,0
9570000,2,3,0
9571000,4,6,0
9572000,1,6,0
9573000,5,6,1
9574000,1,3,0
9575000,5,6,1
9576000,4,5,1
9577000,1,3,0
9578000,1,4,0
9579000,2,6,0
9580000,1,2,0
9581000,3,6,0
9582000,2,4,0
9583000,1,4,0
9584000,5,6,1
9585000,1,5,0
9586000,3,6,0
9587000,1,2,0
9588000,1,3,0
9589000,1,6,0
9590000,2,6,0
9591000,2,3,0
9592000,1,3,0
9593000,1,4,0
9594000,1,5,0
9595000,3,5,0
9596000,1,6,0
9597000,1,2,0
9598000,5,6,1
9599000,2,4,0
9600000,3,6,0
9601000,1,5,0
9602000,4,6,0
9603000,2,5,0
9604000,1,6,0
9605000,1,2,0
9606000,3,6,0
9607000,2,6,0
9608000,5,6,1
9609000,1,2,0
9610000,5,6,0
9611000,2,6,0
9612000,4,5,0
9613000,3,4,0
9614000,3,6,0
9615000,1,3,0
9616000,1,6,0
9617000,2,4,0
9618000,2,4,0
9619000,1,4,0
9620000,5,6,1
9621000,2,4,0
9622000,1,4,0
9623000,1,6,0
9624000,2,6,0
9625000,1,6,0
9626000,4,5,1
9627000,1,6,0
9628000,4,6,0
9629000,2,5,0
9630000,3,5,0
9631000,1,2,0
9632000,4,6,1
9633000,1,4,0
9634000,1,3,0
9635000,3,6,0
9636000,2,4,0
9637000,2,4,0
9638000,3,5,0
9639000,3,5,0
9640000,2,3,0
9641000,3,6,0
9642000,5,6,1
9643000,2,3,0
9644000,2,6,0
9645000,5,6,0
9646000,2,6,0
9647000,1,3,0
9648000,2,5,0
9649000,3,5,0
9650000,1,6,0
9651000,1,2,0
9652000,4,6,0
9653000,3,4,0
9654000,2,5,0
9655000,3,5,0
9656000,2,6,0
9657000,1,6,0
9658000,3,4,0
9659000,1,3,0
9660000,1,6,0
9661000,1,2,0
9662000,4,6,0
9663000,2,4,0
9664000,3,6,0
9665000,4,6,0
9666000,1,2,0
9667000,4,6,0
9668000,2,6,0
9669000,1,3,0
9670000,4,5,1
9671000,2,5,0
9672000,3,6,0
9673000,1,3,0
9674000,1,3,0
9675000,1,3,0
9676000,3,6,0
9677000,3,6,0
9678000,4,6,0
9679000,1,4,0
9680000,2,6,0
9681000,3,5,0
9682000,2,4,0
9683000,1,5,0
9684000,4,5,1
9685000,3,5,0
9686000,2,4,0
9687000,1,6,0
9688000,2,5,0
9689000,1,4,0
9690000,1,3,0
9691000,1,5,0
9692000,1,4,0
9693000,2,3,1
9694000,4,5,1
9695000,2,4,0
9696000,4,5,0
9697000,2,4,0
9698000,3,5,0
9699000,4,6,0
9700000,2,4,0
9701000,3,6,0
9702000,3,6,0
9703000,5,6,1
9704000,1,3,0
9705000,1,4,0
9706000,3,6,0
9707000,4,5,0
9708000,3,4,0
9709000,2,3,1
9710000,3,6,0
9711000,5,6,1
9712000,3,4,0
9713000,4,6,0
9714000,2,4,0
9715000,1,6,0
9716000,1,3,0
9717000,2,3,0
9718000,2,4,0
9719000,2,4,0
9720000,1,6,0
9721000,4,5,1
9722000,5,6,0
9723000,4,6,0
9724000,4,6,1
9725000,2,5,0
9726000,4,5,1
9727000,3,5,0
9728000,1,2,0
9729000,1,3,0
9730000,1,2,0
9731000,1,2,0
9732000,3,5,0
9733000,2,4,0
9734000,5,6,1
9735000,5,6,1
9736000,1,3,0
9737000,5,6,1
9738000,3,5,0
9739000,1,6,0
9740000,3,5,0
9741000,2,4,0
9742000,5,6,1
9743000,1,6,0
9744000,4,6,0
9745000,1,3,0
9746000,3,5,0
9747000,3,5,0
9748000,2,6,0
9749000,1,4,0
9750000,2,3,0
9751000,1,5,0
9752000,2,4,0
9753000,1,4,0
9754000,3,6,0
9755000,3,6,0
9756000,1,2,0
9757000,1,3,0
9758000,1,2,0
9759000,3,5,0
9760000,5,6,1
9761000,2,3,0
9762000,1,4,0
9763000,1,2,0
9764000,4,5,0
9765000,2,4,0
9766000,2,6,0
9767000,1,4,0
9768000,1,6,0
9769000,1,6,0
9770000,3,6,0
9771000,3,5,0
9772000,5,6,1
9773000,1,3,0
9774000,4,5,1
9775000,1,6,0
9776000,1,2,0
9777000,1,5,0
9778000,3,5,0
9779000,1,2,0
9780000,3,4,1
9781000,1,3,0
9782000,2,6,0
9783000,1,6,0
9784000,1,3,0
9785000,1,4,0
9786000,2,6,0
9787000,1,4,0
9788000,1,4,0
9789000,5,6,1
9790000,4,5,0
9791000,1,5,0
9792000,3,6,0
9793000,3,6,0
9794000,4,6,0
9795000,3,5,0
9796000,1,2,0
9797000,2,3,0
9798000,4,6,0
9799000,3,6,0
9800000,2,5,0
9801000,4,5,1
9802000,1,2,0
9803000,4,5,1
9804000,4,5,0
9805000,1,6,0
9806000,5,6,1
9807000,5,6,1
9808000,3,5,1
9809000,2,3,0
9810000,4,6,0
9811000,4,6,0
9812000,3,4,1
9813000,1,6,0
9814000,3,6,0
9815000,1,4,0
9816000,1,3,0
9817000,2,6,0
9818000,3,5,0
9819000,4,6,1
9820000,3,5,0
9821000,4,5,1
9822000,1,6,0
9823000,2,3,0
9824000,3,6,0
9825000,1,4,0
9826000,1,4,0
9827000,5,6,1
9828000,1,6,0
9829000,1,6,0
9830000,3,4,0
9831000,4,5,0
9832000,4,6,0
9833000,3,6,0
9834000,4,5,0
9835000,1,2,0
9836000,2,4,0
9837000,4,6,0
9838000,2,5,0
9839000,1,3,0
9840000,2,5,0
9841000,2,4,0
9842000,1,2,0
9843000,1,3,0
9844000,3,4,1
9845000,2,3,0
9846000,3,4,1
9847000,2,4,0
9848000,2,4,0
9849000,3,6,0
9850000,2,6,0
9851000,1,2,0
9852000,4,5,0
9853000,2,5,0
9854000,1,3,0
9855000,1,2,0
9856000,3,6,0
9857000,1,4,0
9858000,4,6,0
9859000,5,6,1
9860000,3,5,0
9861000,1,3,0
9862000,2,4,0
9863000,2,6,0
9864000,1,4,0
9865000,1,4,0
9866000,2,6,0
9867000,1,6,0
9868000,1,4,0
9869000,1,5,0
9870000,4,6,0
9871000,3,4,1
9872000,3,5,0
9873000,4,6,0
9874000,1,5,0
9875000,1,3,0
9876000,2,6,0
9877000,1,6,0
9878000,1,2,0
9879000,1,6,0
9880000,1,4,0
9881000,3,6,0
9882000,3,5,0
9883000,3,5,0
9884000,2,6,0
9885000,1,2,0
9886000,1,6,0
9887000,2,4,0
9888000,1,3,0
9889000,1,5,0
9890000,1,2,0
9891000,2,3,0
9892000,5,6,1
9893000,2,3,0
9894000,1,4,0
9895000,1,3,0
9896000,2,5,0
9897000,3,6,0
9898000,2,5,0
9899000,2,3,0
9900000,1,2,0
9901000,2,3,1
9902000,2,3,1
9903000,4,5,0
9904000,2,5,0
9905000,3,5,0
9906000,2,5,0
9907000,4,6,0
9908000,4,6,0
9909000,2,5,0
9910000,2,6,0
9911000,2,6,0
9912000,3,6,0
9913000,1,5,0
9914000,1,6,0
9915000,3,5,0
9916000,3,4,1
9917000,1,4,0
9918000,1,3,0
9919000,2,3,0
9920000,1,3,0
9921000,1,5,0
9922000,2,4,0
9923000,3,6,0
9924000,2,5,0
9925000,2,6,0
9926000,1,3,0
9927000,2,4,0
9928000,4,6,0
9929000,2,3,0
9930000,1,3,0
9931000,2,6,0
9932000,3,4,0
9933000,2,5,0
9934000,3,6,0
9935000,3,6,0
9936000,4,6,0
9937000,3,4,1
9938000,1,4,0
9939000,2,5,0
9940000,2,6,0
9941000,2,6,0
9942000,3,6,0
9943000,4,5,1
9944000,1,3,0
9945000,3,5,1
9946000,3,4,0
9947000,3,5,0
9948000,4,6,0
9949000,1,4,0
9950000,4,5,1
9951000,1,6,0
9952000,1,6,0
9953000,2,6,0
9954000,3,5,0
9955000,1,5,0
9956000,1,3,0
9957000,1,6,0
9958000,1,2,0
9959000,4,6,0
9960000,1,6,0
9961000,2,5,0
9962000,3,4,0
9963000,4,5,1
9964000,1,3,0
9965000,5,6,1
9966000,4,6,0
9967000,2,6,0
9968000,1,6,0
9969000,2,5,0
9970000,2,5,0
9971000,3,4,0
9972000,1,6,0
9973000,3,5,0
9974000,5,6,1
9975000,2,5,0
9976000,1,2,0
9977000,1,5,0
9978000,2,5,0
9979000,5,6,1
9980000,2,5,0
9981000,1,5,0
9982000,1,6,0
9983000,5,6,1
9984000,3,4,0
9985000,2,4,0
9986000,5,6,1
9987000,1,4,0
9988000,4,5,0
9989000,1,4,0
9990000,4,6,0
9991000,3,5,0
9992000,3,5,0
9993000,3,5,0
9994000,2,5,0
9995000,5,6,1
9996000,5,6,0
9997000,1,4,0
9998000,1,4,0
9999000,2,4,0
10000000,2,4,0
10001000,2,5,0
10002000,3,5,0
10003000,5,6,0
10004000,1,5,0
10005000,3,5,0
10006000,1,2,0
10007000,1,6,0
10008000,1,2,0
10009000,3,4,0
10010000,1,2,0
10011000,1,3,0
10012000,1,6,0
10013000,4,6,0
10014000,2,3,0
10015000,1,3,0
10016000,1,3,0
10017000,3,4,0
10018000,1,2,0
10019000,1,5,0
10020000,5,6,0
10021000,2,3,0
10022000,1,5,0
10023000,2,6,0
10024000,3,5,0
10025000,3,5,0
10026000,1,5,0
10027000,1,3,0
10028000,3,4,0
10029000,1,6,0
10030000,4,5,1
10031000,3,5,0
10032000,5,6,0
10033000,1,2,0
10034000,1,5,0
10035000,5,6,0
10036000,4,5,1
10037000,1,6,0
10038000,5,6,1
10039000,3,4,0
10040000,1,6,0
10041000,1,5,0
10042000,1,2,0
10043000,5,6,1
10044000,3,6,0
10045000,2,4,0
10046000,3,6,0
10047000,1,5,0
10048000,4,5,0
10049000,2,4,0
10050000,2,5,0
10051000,2,6,0
10052000,2,3,0
10053000,1,3,0
10054000,2,6,0
10055000,3,6,0
10056000,3,4,0
10057000,1,3,0
10058000,2,3,0
10059000,2,3,0
10060000,1,3,0
10061000,1,3,0
10062000,1,4,0
10063000,1,2,0
10064000,4,6,0
10065000,2,4,0
10066000,3,4,1
10067000,2,3,0
10068000,2,6,0
10069000,2,3,0
10070000,3,5,0
10071000,1,4,0
10072000,1,2,0
10073000,3,5,0
10074000,2,3,0
10075000,3,5,0
10076000,1,4,0
10077000,2,3,0
10078000,4,5,1
10079000,4,6,0
10080000,5,6,0
10081000,1,3,0
10082000,5,6,0
10083000,3,4,0
10084000,5,6,1
10085000,4,5,1
10086000,1,6,0
10087000,2,6,0
10088000,1,4,0
10089000,3,6,0
10090000,1,5,0
10091000,3,5,0
10092000,4,6,1
10093000,4,5,0
10094000,2,3,0
10095000,2,3,0
10096000,2,6,0
10097000,2,4,0
10098000,5,6,0
10099000,1,4,0
10100000,5,6,1
10101000,3,6,0
10102000,4,6,0
10103000,1,2,0
10104000,2,6,0
10105000,2,3,0
10106000,3,6,0
10107000,3,6,1
10108000,1,5,0
10109000,2,6,0
10110000,3,6,1
10111000,3,4,1
10112000,3,6,0
10113000,4,5,0
10114000,3,6,0
10115000,2,6,0
10116000,1,5,0
10117000,1,3,0
10118000,2,4,0
10119000,2,3,0
10120000,1,3,0
10121000,2,6,0
10122000,2,4,0
10123000,2,3,0
10124000,1,4,0
10125000,2,4,0
10126000,1,2,0
10127000,3,4,0
10128000,3,6,0
10129000,2,6,0
10130000,2,3,0
10131000,3,5,0
10132000,2,6,0
10133000,2,5,0
10134000,1,5,0
10135000,1,5,0
10136000,2,4,0
10137000,1,3,0
10138000,3,6,0
10139000,1,4,0
10140000,1,5,0
10141000,2,5,0
10142000,1,3,0
10143000,4,5,0
10144000,5,6,1
10145000,3,6,0
10146000,4,5,1
10147000,1,5,0
10148000,3,5,0
10149000,4,6,0
10150000,2,5,0
10151000,3,6,0
10152000,2,6,0
10153000,1,4,0
10154000,4,5,1
10155000,2,4,0
10156000,4,6,1
10157000,2,6,0
10158000,2,5,0
10159000,3,4,0
10160000,2,6,0
10161000,3,6,0
10162000,1,2,0
10163000,2,6,0
10164000,2,3,1
10165000,3,5,0
10166000,2,3,1
10167000,2,5,0
10168000,1,6,0
10169000,2,5,0
10170000,5,6,1
10171000,2,3,0
10172000,1,2,0
10173000,4,6,1
10174000,3,6,0
10175000,1,2,0
10176000,3,6,0
10177000,1,3,0
10178000,2,4,0
10179000,3,6,0
10180000,5,6,1
10181000,2,5,0
10182000,1,6,0
10183000,1,3,0
10184000,2,6,0
10185000,1,6,0
10186000,5,6,1
10187000,1,4,0
10188000,1,6,0
10189000,2,3,0
10190000,1,4,0
10191000,2,6,0
10192000,3,4,0
10193000,5,6,1
10194000,3,4,0
10195000,2,5,0
10196000,1,2,0
10197000,4,5,0
10198000,3,6,0
10199000,1,6,0
10200000,1,5,0
10201000,1,3,0
10202000,3,6,0
10203000,2,5,0
10204000,3,6,0
10205000,2,4,0
10206000,5,6,1
10207000,4,6,0
10208000,2,5,0
10209000,1,4,0
10210000,4,6,0
10211000,2,4,0
10212000,4,6,0
10213000,2,6,0
10214000,4,5,0
10215000,3,5,0
10216000,2,4,0
10217000,1,5,0
10218000,2,5,0
10219000,3,6,0
10220000,1,2,0
10221000,2,3,0
10222000,4,6,0
10223000,2,4,0
10224000,1,4,0
10225000,1,4,0
10226000,1,6,0
10227000,4,5,1
10228000,3,5,0
10229000,1,5,0
10230000,4,6,0
10231000,3,5,0
10232000,2,3,1
10233000,1,4,0
10234000,4,6,0
10235000,1,3,0
10236000,3,6,0
10237000,2,5,0
10238000,3,4,0
10239000,5,6,1
10240000,3,4,0
10241000,4,5,1
10242000,3,4,0
10243000,1,5,0
10244000,2,3,0
10245000,2,5,0
10246000,1,3,0
10247000,3,4,0
10248000,4,5,1
10249000,1,5,0
10250000,1,4,0
10251000,1,5,0
10252000,3,5,0
10253000,4,6,0
10254000,1,2,0
10255000,3,6,0
10256000,1,3,0
10257000,2,6,0
10258000,2,6,0
10259000,3,4,0
10260000,4,6,1
10261000,2,3,1
10262000,1,2,0
10263000,5,6,1
10264000,2,3,0
10265000,3,6,0
10266000,2,6,0
10267000,5,6,1
10268000,3,6,0
10269000,3,5,0
10270000,2,3,0
10271000,2,4,0
10272000,2,3,0
10273000,1,2,0
10274000,4,5,1
10275000,1,5,0
10276000,4,6,1
10277000,2,6,0
10278000,2,5,0
10279000,2,5,0
10280000,3,4,0
10281000,4,5,0
10282000,4,5,1
10283000,4,6,0
10284000,2,6,0
10285000,3,6,0
10286000,1,6,0
10287000,1,3,0
10288000,1,6,0
10289000,1,5,0
10290000,1,3,0
10291000,1,3,0
10292000,3,5,0
10293000,3,4,0
10294000,4,5,0
10295000,1,2,0
10296000,1,3,0
10297000,2,5,0
10298000,1,6,0
10299000,2,6,0
10300000,4,6,0
10301000,1,2,0
10302000,2,4,0
10303000,2,5,0
10304000,3,6,0
10305000,1,3,0
10306000,2,3,1
10307000,1,5,0
10308000,4,5,0
10309000,1,3,0
10310000,1,3,0
10311000,2,4,1
10312000,1,6,0
10313000,2,5,0
10314000,1,6,0
10315000,4,5,1
10316000,2,3,1
10317000,1,6,0
10318000,1,4,0
10319000,4,5,1
10320000,1,5,0
10321000,4,6,0
10322000,2,4,0
10323000,1,6,0
10324000,4,5,0
10325000,3,4,0
10326000,5,6,1
10327000,1,5,0
10328000,1,4,0
10329000,1,3,0
10330000,2,4,0
10331000,1,4,0
10332000,2,3,0
10333000,1,6,0
10334000,2,6,0
10335000,3,4,1
10336000,2,4,0
10337000,1,6,0
10338000,5,6,1
10339000,2,5,0
10340000,1,2,0
10341000,2,4,0
10342000,3,4,1
10343000,1,4,0
10344000,2,6,0
10345000,4,5,0
10346000,2,6,0
10347000,1,6,0
10348000,4,5,1
10349000,1,5,0
10350000,3,4,0
10351000,5,6,0
10352000,2,3,0
10353000,5,6,0
10354000,2,4,0
10355000,5,6,0
10356000,2,4,0
10357000,3,6,0
10358000,4,5,1
10359000,5,6,1
10360000,2,6,0
10361000,3,5,0
10362000,1,5,0
10363000,2,5,0
10364000,5,6,1
10365000,4,6,0
10366000,1,3,0
10367000,3,5,0
10368000,1,5,0
10369000,4,5,0
10370000,2,5,0
10371000,2,6,0
10372000,1,5,0
10373000,1,3,0
10374000,1,2,0
10375000,3,4,0
10376000,4,5,0
10377000,5,6,1
10378000,3,4,1
10379000,4,5,0
10380000,1,2,0
10381000,1,5,0
10382000,5,6,0
10383000,4,5,0
10384000,5,6,1
10385000,4,6,0
10386000,3,4,1
10387000,1,2,0
10388000,1,4,0
10389000,1,5,0
10390000,1,4,0
10391000,4,5,0
10392000,1,6,0
10393000,1,3,0
10394000,2,5,0
10395000,1,6,0
10396000,3,4,0
10397000,3,4,1
10398000,4,6,0
10399000,4,6,0
10400000,2,4,0
10401000,4,6,0
10402000,1,5,0
10403000,3,5,0
10404000,1,2,0
10405000,1,5,0
10406000,4,5,0
10407000,2,5,0
10408000,4,5,0
10409000,2,6,0
10410000,4,5,0
10411000,3,6,0
10412000,1,4,0
10413000,2,6,0
10414000,4,6,0
10415000,1,2,0
10416000,4,6,0
10417000,2,4,0
10418000,4,6,0
10419000,1,5,0
10420000,4,6,0
10421000,3,4,0
10422000,4,5,1
10423000,1,5,0
10424000,2,6,0
10425000,1,2,0
10426000,3,5,0
10427000,1,2,0
10428000,1,2,0
10429000,1,5,0
10430000,3,6,0
10431000,2,6,0
10432000,2,6,0
10433000,1,5,0
10434000,4,6,0
10435000,2,5,0
10436000,2,5,0
10437000,2,4,0
10438000,3,4,0
10439000,1,2,0
10440000,2,4,0
10441000,1,6,0
10442000,1,2,0
10443000,4,5,1
10444000,1,3,0
10445000,2,3,0
10446000,3,4,0
10447000,2,4,0
10448000,2,3,0
10449000,2,4,0
10450000,4,5,0
10451000,1,4,0
10452000,5,6,1
10453000,3,5,0
10454000,3,6,0
10455000,3,5,0
10456000,3,5,0
10457000,3,5,0
10458000,3,6,0
10459000,2,5,0
10460000,3,6,0
10461000,4,5,0
10462000,2,5,0
10463000,2,6,0
10464000,4,6,0
10465000,3,5,0
10466000,3,4,0
10467000,2,6,0
10468000,2,5,0
10469000,5,6,1
10470000,4,6,1
10471000,1,6,0
10472000,5,6,1
10473000,2,4,0
10474000,1,5,0
10475000,4,6,0
10476000,5,6,0
10477000,2,3,0
10478000,1,5,0
10479000,4,6,0
10480000,5,6,1
10481000,4,5,1
10482000,3,6,0
10483000,4,6,1
10484000,1,5,0
10485000,3,5,0
10486000,4,5,1
10487000,5,6,0
10488000,2,6,0
10489000,2,4,0
10490000,1,5,0
10491000,1,5,0
10492000,1,2,0
10493000,2,3,1
10494000,1,6,0
10495000,2,4,0
10496000,3,5,0
10497000,2,3,1
10498000,4,6,0
10499000,1,4,0
10500000,1,2,0
10501000,2,5,0
10502000,4,5,1
10503000,2,4,0
10504000,4,6,0
10505000,3,4,0
10506000,3,4,0
10507000,2,5,0
10508000,4,6,0
10509000,3,5,0
10510000,1,6,0
10511000,2,5,0
10512000,2,5,0
10513000,2,3,0
10514000,4,5,1
10515000,3,5,0
10516000,1,6,0
10517000,1,5,0
10518000,3,5,0
10519000,4,6,1
10520000,2,6,0
10521000,4,6,1
10522000,2,6,0
10523000,1,2,0
10524000,2,4,0
10525000,3,4,0
10526000,1,2,0
10527000,2,5,0
10528000,3,5,0
10529000,2,5,0
10530000,4,6,0
10531000,1,5,0
10532000,2,5,0
10533000,2,5,0
10534000,3,6,0
10535000,1,4,0
10536000,2,4,0
10537000,3,6,0
10538000,4,5,0
10539000,3,6,0
10540000,1,3,0
10541000,1,6,0
10542000,1,3,0
10543000,2,5,0
10544000,1,2,0
10545000,1,4,0
10546000,1,2,0
10547000,1,6,0
10548000,3,6,0
10549000,1,2,0
10550000,1,6,0
10551000,1,5,0
10552000,2,6,0
10553000,1,5,0
10554000,3,4,0
10555000,4,6,1
10556000,1,3,0
10557000,1,4,0
10558000,1,3,0
10559000,2,5,0
10560000,4,6,1
10561000,3,6,0
10562000,5,6,1
10563000,1,5,0
10564000,3,4,0
10565000,2,6,0
10566000,4,5,1
10567000,4,5,0
10568000,2,3,0
10569000,2,5,0
10570000,1,5,0
10571000,3,6,0
10572000,2,4,0
10573000,4,6,0
10574000,2,6,0
10575000,2,6,0
10576000,2,6,0
10577000,1,4,0
10578000,3,6,0
10579000,3,5,0
10580000,2,5,0
10581000,1,3,0
10582000,4,6,0
10583000,1,2,0
10584000,1,4,0
10585000,1,4,0
10586000,2,4,0
10587000,3,4,0
10588000,4,5,1
10589000,3,4,0
10590000,3,5,0
10591000,3,4,0
10592000,1,2,0
10593000,3,6,0
10594000,2,4,0
10595000,4,6,0
